month_end,ticker,permno,weight,composite_score,normalized_composite_score,mktcap
1991-04-30,MHP,17478,0.005488742475872458,262.5,0.13,2917272.38
1991-04-30,FBO,25371,0.004061935259400231,264.8,0.44,1114551.0
1991-04-30,ACAD,85631,0.002594938584685699,262.2,0.09,1286512.5
1991-04-30,ECL,70578,0.0017350567580033177,262.5,0.13,643181.75
1991-04-30,OXY,34833,-0.0,90.7,4.29,5574957.75
1991-04-30,LOW,61399,-0.0,85.9,2.99,1209990.0
1991-04-30,PCAR,60506,-0.0,85.5,2.31,1420062.0
1991-04-30,BLY,58480,-0.0,85.1,4.68,158938.5
1991-04-30,CHA,21397,-0.0,83.5,1.27,2417168.0
1991-04-30,BSET,17137,-0.0,83.2,1.84,300729.0
1991-04-30,ALD,10145,-0.0,82.6,1.07,3990132.0
1991-04-30,HM,12319,-0.0,80.4,4.23,1408213.5
1991-04-30,S,14322,-0.0,80.2,1.98,12822914.0
1991-04-30,MYG,13119,-0.0,76.7,0.98,1585905.0
1991-04-30,MAS,34032,-0.0,76.2,0.0,3251468.0
1991-04-30,VFC,43553,-0.0,75.7,0.38,1589237.38
1991-04-30,NC,28118,-0.0,74.3,0.89,281902.5
1991-04-30,FPL,24205,-0.0,73.9,4.2,4783372.0
1991-04-30,WHR,25419,-0.0,71.6,2.46,2092633.12
1991-04-30,MMO,22023,-0.0,70.4,3.2,37918.12
1991-04-30,PMI,71001,-0.0,70.3,2.43,687606.12
1991-04-30,CBS,20730,-0.0,68.4,2.63,2103093.0
1991-04-30,TRW,18681,-0.0,68.4,1.51,2369575.0
1991-04-30,ASN,48514,-0.0,64.2,2.87,1249469.38
1991-04-30,DEC,43916,-0.0,61.0,3.82,8212657.5
1991-04-30,WH,38973,-0.0,58.9,3.29,1362192.75
1991-04-30,SPP,18032,-0.0,56.1,2.9,3000707.75
1991-04-30,DAL,26112,-0.0,55.4,4.53,2966390.0
1991-04-30,TDM,74617,-0.0,53.0,1.39,1611387.25
1991-04-30,TDY,43123,-0.0,52.1,2.72,1052847.0
1991-04-30,AVY,44601,-0.0,45.3,3.11,1498650.0
1991-04-30,ORCL,10104,-0.0,42.3,2.78,1270200.75
1991-04-30,CC,47175,-0.0,42.0,4.03,941365.75
1991-04-30,OG,34841,-0.0,36.9,3.43,771804.0
1991-04-30,HMX,22250,-0.0,36.8,4.17,245490.0
1991-04-30,MHS,46703,-0.0,27.8,4.14,1696735.62
1991-04-30,RYC,64346,-0.0,24.4,4.8,951175.5
1991-04-30,TIC,47300,-0.0,19.7,4.56,2290140.0
1991-04-30,AS,17566,-0.0,16.3,4.11,398079.0
1991-05-31,MO,13901,0.10940341183754257,284.4,2.57,63277575.38
1991-05-31,MRK,22752,0.08176764429742935,282.5,2.3,46049559.75
1991-05-31,BMY,19393,0.07825972251987816,285.3,2.7,42447125.75
1991-05-31,PCG,13688,0.049075705490984625,312.0,6.49,10891615.5
1991-05-31,MER,52919,0.048965046123421486,326.4,8.54,4116154.0
1991-05-31,FNM,51043,0.0488640029522366,305.0,5.5,14011237.5
1991-05-31,CHV,14541,0.039824869651856463,266.3,0.0,26101145.62
1991-05-31,LLY,50876,0.03758858213940486,273.6,1.04,21237471.0
1991-05-31,PE,21776,0.03383393280423808,304.5,5.43,4393298.25
1991-05-31,NSC,64311,0.03339335973929105,297.0,4.36,7595659.75
1991-05-31,PD,17806,0.03319416127491062,308.2,5.95,2251711.12
1991-05-31,BAX,27887,0.02864537419832997,285.9,2.78,9650685.0
1991-05-31,SRR,27764,0.02768374520845923,302.8,5.18,1153795.5
1991-05-31,STJM,68591,0.026189689317407592,298.7,4.6,2083068.75
1991-05-31,IMA,12511,0.02603706780401339,298.1,4.52,2262329.88
1991-05-31,MTC,18382,0.025956982210229036,284.3,2.56,8633488.5
1991-05-31,LIZ,49905,0.02011103751887817,285.8,2.77,4103844.75
1991-05-31,NKE,57665,0.02010726058109333,290.6,3.45,1867057.5
1991-05-31,KWP,89392,0.019713449418250477,291.3,3.55,1283117.25
1991-05-31,UST,15077,0.019605214944602312,283.4,2.43,4889485.5
1991-05-31,CB,59192,0.019171912293251693,280.8,2.06,5815752.0
1991-05-31,MHP,17478,0.019049687846038173,286.5,2.87,3082401.0
1991-05-31,SRV,51625,0.01894518082632572,290.5,3.44,1151980.75
1991-05-31,CL,18729,0.015945751618348568,277.0,1.52,5470162.5
1991-05-31,AAPL,14593,0.014070361435192457,274.1,1.11,5590932.0
1991-05-31,DTE,11674,0.013930180486859574,276.8,1.49,4242257.25
1991-05-31,FBO,25371,0.013202091373632312,282.3,2.27,1204920.0
1991-05-31,HON,18374,0.012861790945519608,274.8,1.21,4473000.0
1991-05-31,AHC,28484,0.012767298251186027,274.9,1.22,4364521.5
1991-05-31,MNR,59926,0.00982511220068928,278.4,1.72,807032.5
1991-05-31,CSX,62148,0.009163958914668315,269.3,0.43,4609596.75
1991-05-31,BNL,19377,0.008996407764428855,276.2,1.41,1287960.75
1991-05-31,NOC,24766,0.008582252081284424,275.9,1.36,1156168.38
1991-05-31,CRR,71765,0.007487099576328248,271.9,0.8,2300334.0
1991-05-31,GEB,25910,0.005432972501142977,268.8,0.36,2397056.0
1991-05-31,WMB,38156,0.0023476818526464265,266.5,0.03,1445570.0
1991-05-31,VFC,43553,-0.0,98.3,0.26,1767403.0
1991-05-31,PMI,71001,-0.0,96.6,2.36,702971.62
1991-05-31,BSET,17137,-0.0,95.5,1.96,298995.0
1991-05-31,IAD,12458,-0.0,95.2,4.87,687213.5
1991-05-31,MST,22891,-0.0,95.1,0.0,1432310.5
1991-05-31,ECH,31536,-0.0,93.7,1.99,725634.0
1991-05-31,BLY,58480,-0.0,91.7,4.75,140017.25
1991-05-31,CIC,46658,-0.0,87.4,1.85,1599932.5
1991-05-31,BG,10866,-0.0,86.1,2.68,448916.0
1991-05-31,MYG,13119,-0.0,85.0,1.51,1691632.0
1991-05-31,WHR,25419,-0.0,84.2,2.45,2318394.38
1991-05-31,CHA,21397,-0.0,83.8,1.39,2730935.0
1991-05-31,LOW,61399,-0.0,82.9,3.02,1260216.0
1991-05-31,GR,12140,-0.0,80.3,1.71,1027930.5
1991-05-31,TNV,18147,-0.0,76.9,2.7,705475.0
1991-05-31,NC,28118,-0.0,76.4,1.14,280194.0
1991-05-31,TDM,74617,-0.0,74.0,0.03,1851097.75
1991-05-31,HM,12319,-0.0,73.1,4.38,1469977.25
1991-05-31,SPP,18032,-0.0,71.0,2.62,3313665.0
1991-05-31,TRW,18681,-0.0,69.3,1.79,2511600.0
1991-05-31,DIGI,30067,-0.0,68.1,4.47,358907.5
1991-05-31,DEC,43916,-0.0,67.5,3.73,8471204.12
1991-05-31,ALD,10145,-0.0,63.7,1.82,4023804.0
1991-05-31,DAL,26112,-0.0,63.3,4.78,3194166.38
1991-05-31,MAS,34032,-0.0,62.9,1.91,3916541.0
1991-05-31,UTX,17830,-0.0,58.7,1.57,5679187.5
1991-05-31,CBS,20730,-0.0,55.2,3.9,2162614.5
1991-05-31,ASN,48514,-0.0,53.7,2.9,1382066.12
1991-05-31,ORCL,10104,-0.0,52.9,2.65,1022227.5
1991-05-31,CC,47175,-0.0,51.7,4.04,924040.0
1991-05-31,TDY,43123,-0.0,46.9,3.53,1122113.25
1991-05-31,MHS,46703,-0.0,36.5,3.96,2106292.5
1991-05-31,OG,34841,-0.0,28.8,3.64,852200.25
1991-05-31,TIC,47300,-0.0,23.2,4.58,2519154.0
1991-05-31,RYC,64346,-0.0,18.1,4.72,1123692.62
1991-05-31,AS,17566,-0.0,14.3,4.35,464425.5
1991-06-30,MO,13901,0.11803017768683313,282.0,2.47,58814906.5
1991-06-30,MRK,22752,0.0944241797026556,284.1,2.74,44939329.88
1991-06-30,BMY,19393,0.08748568633879175,285.5,2.91,40586199.75
1991-06-30,FNM,51043,0.05565065534359458,312.2,6.28,13497561.0
1991-06-30,MER,52919,0.04773785271660551,326.9,8.13,3934742.25
1991-06-30,PCG,13688,0.03898815074730695,294.0,3.98,10610529.75
1991-06-30,MTC,18382,0.037302946000824413,297.8,4.46,8339034.0
1991-06-30,PE,21776,0.03300637733010586,302.3,5.03,4368453.25
1991-06-30,BAX,27887,0.029669055712751566,283.7,2.69,9038320.5
1991-06-30,INTC,59328,0.028595077843654976,280.9,2.33,9423178.5
1991-06-30,NSC,64311,0.027362640331530155,286.2,3.0,6877284.38
1991-06-30,IMA,12511,0.02656452834741734,297.9,4.48,2327156.25
1991-06-30,KWP,89392,0.026202461088202404,300.8,4.84,1107931.5
1991-06-30,SRR,27764,0.02608108334545669,300.5,4.8,1145655.0
1991-06-30,PD,17806,0.024274346223092574,294.5,4.05,2245659.5
1991-06-30,CB,59192,0.02427211092386142,283.7,2.69,6034491.0
1991-06-30,STJM,68591,0.021966528937162617,291.4,3.66,2049067.5
1991-06-30,SRV,51625,0.021275365138751157,293.3,3.9,997607.25
1991-06-30,LIZ,49905,0.021011049000694074,284.3,2.76,4008890.62
1991-06-30,UST,15077,0.020918025058175267,282.3,2.51,4658981.25
1991-06-30,HON,18374,0.020556969433356165,282.7,2.56,4317651.88
1991-06-30,CSX,62148,0.020135915996334592,281.5,2.41,4504421.62
1991-06-30,GPS,59010,0.01998381572638955,282.0,2.47,4244299.25
1991-06-30,MHP,17478,0.018282035578818672,283.1,2.61,2911096.88
1991-06-30,FBO,25371,0.016347138977311215,284.8,2.82,1237586.88
1991-06-30,AHC,28484,0.016116622366916106,276.1,1.73,4162402.5
1991-06-30,CRR,71765,0.012185227226683165,275.1,1.6,2325201.0
1991-06-30,CL,18729,0.011404254187180113,266.5,0.52,4908550.5
1991-06-30,MNR,59926,0.010321380580143898,276.7,1.8,726329.25
1991-06-30,DTE,11674,0.009793962639057813,266.0,0.45,4187761.5
1991-06-30,WMB,38156,0.009743554696871244,274.1,1.48,1317148.75
1991-06-30,HAS,52978,0.00655433359274904,268.3,0.74,1577504.25
1991-06-30,NOC,24766,0.006434211759358044,269.2,0.86,1194807.25
1991-06-30,TIN,66114,0.005080870161775177,263.4,0.13,2476975.88
1991-06-30,BNL,19377,0.0031222203314997797,263.2,0.1,1457017.88
1991-06-30,HPC,18016,0.0031191889280873086,262.4,0.0,1736077.0
1991-06-30,WX,15368,-0.0,98.0,2.4,8740903.12
1991-06-30,CIC,46658,-0.0,96.4,1.85,1484225.75
1991-06-30,IAD,12458,-0.0,95.3,4.8,664801.5
1991-06-30,GR,12140,-0.0,92.7,1.74,1001048.5
1991-06-30,ECH,31536,-0.0,92.1,2.02,764526.0
1991-06-30,MAS,34032,-0.0,90.3,1.94,3398480.0
1991-06-30,BLY,58480,-0.0,89.4,4.69,123953.5
1991-06-30,CHA,21397,-0.0,88.9,1.53,2636264.5
1991-06-30,TNV,18147,-0.0,88.8,2.75,719635.5
1991-06-30,WTHG,83601,-0.0,87.2,1.17,1015142.25
1991-06-30,MST,22891,-0.0,85.5,0.0,1455338.0
1991-06-30,TA,19051,-0.0,83.2,0.82,2471896.0
1991-06-30,PMI,71001,-0.0,81.7,2.37,668203.5
1991-06-30,BG,10866,-0.0,79.0,3.16,405704.0
1991-06-30,TDM,74617,-0.0,78.7,0.16,1478214.75
1991-06-30,TRW,18681,-0.0,77.6,1.77,2519075.0
1991-06-30,DAL,26112,-0.0,76.3,4.72,3388359.38
1991-06-30,NC,28118,-0.0,75.6,1.23,313509.75
1991-06-30,DIGI,30067,-0.0,75.6,4.42,309712.5
1991-06-30,MYG,13119,-0.0,73.3,1.61,1599120.88
1991-06-30,HM,12319,-0.0,73.3,4.33,1662035.5
1991-06-30,DEC,43916,-0.0,70.6,3.68,7239305.5
1991-06-30,SPP,18032,-0.0,63.2,2.64,3076599.25
1991-06-30,MHS,46703,-0.0,60.5,3.95,1687386.0
1991-06-30,ASN,48514,-0.0,59.8,2.89,1283152.5
1991-06-30,LOW,61399,-0.0,59.5,2.73,1144026.62
1991-06-30,ALD,10145,-0.0,58.3,1.83,4478826.0
1991-06-30,CC,47175,-0.0,56.3,4.03,787780.0
1991-06-30,UTX,17830,-0.0,55.5,1.64,5351214.0
1991-06-30,TDY,43123,-0.0,54.2,3.49,1052847.0
1991-06-30,CBS,20730,-0.0,51.2,3.9,2130996.0
1991-06-30,ORCL,10104,-0.0,50.7,2.67,1158524.5
1991-06-30,OG,34841,-0.0,27.1,3.6,809322.25
1991-06-30,RYC,64346,-0.0,26.6,4.66,982488.0
1991-06-30,TIC,47300,-0.0,25.0,4.52,2232441.75
1991-06-30,AS,17566,-0.0,19.2,4.31,453536.88
1991-07-31,MO,13901,0.11995224857646815,276.4,1.93,62751337.25
1991-07-31,MRK,22752,0.0982323217569867,278.0,2.13,49825091.25
1991-07-31,BMY,19393,0.08809129797549822,278.4,2.18,43914007.12
1991-07-31,FNM,51043,0.0641103487510934,319.0,7.28,15747154.5
1991-07-31,MER,52919,0.04883026732279421,326.9,8.28,4229527.5
1991-07-31,PCG,13688,0.04468325397932292,301.3,5.06,11030748.75
1991-07-31,PE,21776,0.03671605951652348,306.8,5.75,4531252.75
1991-07-31,MTC,18382,0.03604744424853559,292.8,3.99,9160302.5
1991-07-31,SRR,27764,0.028339657387192768,302.6,5.22,1269767.62
1991-07-31,IMA,12511,0.02701557677234808,296.3,4.43,2770867.38
1991-07-31,STJM,68591,0.026346966738262534,296.3,4.43,2390578.75
1991-07-31,LIZ,49905,0.02566512108473881,291.5,3.82,3720250.5
1991-07-31,CB,59192,0.02541364604979839,284.3,2.92,6153450.5
1991-07-31,BAX,27887,0.02479890850701011,273.4,1.55,9703933.25
1991-07-31,KWP,89392,0.022708816415868013,294.3,4.18,1036910.25
1991-07-31,NSC,64311,0.022038022879929918,275.7,1.84,7310647.5
1991-07-31,BMET,18092,0.021402516882694272,289.9,3.62,1868284.25
1991-07-31,CSX,62148,0.020998000845634163,281.3,2.54,4715372.5
1991-07-31,GPS,59010,0.020142312298394232,279.3,2.29,4944298.5
1991-07-31,FBO,25371,0.018639512257811332,287.2,3.28,1262843.75
1991-07-31,HON,18374,0.018381076191387482,278.6,2.2,4193018.62
1991-07-31,MHP,17478,0.0176606763922592,281.5,2.57,2745624.0
1991-07-31,UST,15077,0.017128627113002608,274.6,1.7,4911897.38
1991-07-31,NOC,24766,0.015170451444127004,281.3,2.54,1400808.5
1991-07-31,CRR,71765,0.014043938788810582,275.8,1.85,2728031.88
1991-07-31,CA,25778,0.014025183450911237,279.0,2.25,1572372.0
1991-07-31,LK,21178,0.013093253289605797,273.7,1.59,2938707.0
1991-07-31,DJ,58990,0.012885967126603675,274.5,1.69,2534559.75
1991-07-31,MAT,39538,0.009310119128313258,272.5,1.43,1216327.25
1991-07-31,WMB,38156,0.008976814227318719,271.5,1.31,1384561.88
1991-07-31,SRV,51625,0.008699692967528733,271.5,1.31,1226942.25
1991-07-31,HAS,52978,0.008195729240214302,269.6,1.07,1620139.5
1991-07-31,PD,17806,0.006250963473608154,264.3,0.4,2410399.0
1991-07-31,BCR,46877,0.005981977023967954,266.9,0.73,1327100.0
1991-07-31,ML,20562,0.005046968890706003,261.1,0.0,2870589.38
1991-07-31,WEN,63060,0.0049762610047299925,266.3,0.65,969760.0
1991-07-31,CNA,47626,-0.0,105.1,1.32,4958888.25
1991-07-31,MST,22891,-0.0,103.5,0.0,1427705.0
1991-07-31,LNC,49015,-0.0,103.0,2.1,1893255.0
1991-07-31,WX,15368,-0.0,102.2,2.25,8192146.88
1991-07-31,WETT,82705,-0.0,98.9,3.8,608838.75
1991-07-31,DIGI,30067,-0.0,95.9,4.15,211636.88
1991-07-31,IAD,12458,-0.0,95.1,4.56,707317.88
1991-07-31,TRW,18681,-0.0,93.7,1.67,2728375.0
1991-07-31,DAL,26112,-0.0,92.3,4.48,3690781.25
1991-07-31,BLY,58480,-0.0,92.2,4.46,123953.5
1991-07-31,CIC,46658,-0.0,91.1,1.82,1593159.75
1991-07-31,TA,19051,-0.0,88.5,0.79,2481440.0
1991-07-31,ALD,10145,-0.0,87.6,1.72,5276192.75
1991-07-31,GR,12140,-0.0,87.3,1.62,1146770.75
1991-07-31,GAP,26657,-0.0,86.5,3.06,1580980.12
1991-07-31,HM,12319,-0.0,83.3,4.08,1674438.75
1991-07-31,TDM,74617,-0.0,80.7,0.13,1291773.25
1991-07-31,PMI,71001,-0.0,77.8,2.23,913979.5
1991-07-31,MYG,13119,-0.0,76.7,1.52,1638768.5
1991-07-31,NC,28118,-0.0,76.0,1.16,321198.0
1991-07-31,MAS,34032,-0.0,73.8,1.87,3195310.0
1991-07-31,DEC,43916,-0.0,72.8,3.42,8334326.5
1991-07-31,BG,10866,-0.0,64.8,2.94,438074.0
1991-07-31,TDY,43123,-0.0,64.4,3.24,1073626.88
1991-07-31,CBS,20730,-0.0,63.4,3.65,2183940.0
1991-07-31,SPP,18032,-0.0,56.8,2.48,3039753.75
1991-07-31,ASN,48514,-0.0,54.7,2.68,1374806.25
1991-07-31,HMX,22250,-0.0,52.3,3.6,194968.5
1991-07-31,UTX,17830,-0.0,52.2,1.54,5606749.5
1991-07-31,RYC,64346,-0.0,49.9,4.43,1105299.0
1991-07-31,MHS,46703,-0.0,47.1,3.7,1699269.0
1991-07-31,PBY,35238,-0.0,37.2,3.93,882761.12
1991-07-31,CC,47175,-0.0,36.2,3.9,799365.0
1991-07-31,OG,34841,-0.0,33.9,3.32,814682.0
1991-07-31,TIC,47300,-0.0,22.4,4.33,2027159.75
1991-07-31,AS,17566,-0.0,18.6,4.05,431413.12
1991-08-31,MO,13901,0.1242923388616888,278.5,1.76,68655983.38
1991-08-31,MRK,22752,0.09763457408647397,287.7,3.01,49099483.12
1991-08-31,BMY,19393,0.0849292835257699,278.1,1.71,45414783.0
1991-08-31,FNM,51043,0.07459428694067352,334.1,9.3,16701527.5
1991-08-31,MER,52919,0.05388119421786813,334.3,9.33,4306428.0
1991-08-31,PCG,13688,0.04011249527593817,296.0,4.14,11556022.5
1991-08-31,CWE,20853,0.037674144277211136,300.2,4.7,8413695.12
1991-08-31,PE,21776,0.036635962861782834,308.1,5.78,4612652.5
1991-08-31,CB,59192,0.031932860022343384,298.6,4.49,5645169.0
1991-08-31,STJM,68591,0.03184506772734981,306.4,5.55,2449460.0
1991-08-31,SRR,27764,0.03007848000818269,306.5,5.56,1358874.12
1991-08-31,INTC,59328,0.028057366352822202,282.0,2.24,10031125.5
1991-08-31,BMET,18092,0.02735410009862214,301.2,4.84,1875133.75
1991-08-31,LIZ,49905,0.025576908733335277,294.0,3.86,3720250.5
1991-08-31,CRR,71765,0.025006951046795824,294.9,3.99,3018682.0
1991-08-31,BAX,27887,0.023029940965221714,274.7,1.25,9984191.25
1991-08-31,LK,21178,0.02169452472887378,290.8,3.43,2701714.5
1991-08-31,CSX,62148,0.020545482903255283,283.0,2.37,5162092.0
1991-08-31,NOC,24766,0.019638940571930556,291.2,3.48,1318408.0
1991-08-31,BCR,46877,0.01909927867528387,290.3,3.36,1360277.5
1991-08-31,NSC,64311,0.018737249952436932,274.3,1.19,7593275.62
1991-08-31,CPL,23114,0.01670782547432966,280.7,2.06,3807434.0
1991-08-31,GPS,59010,0.016029250222607812,273.8,1.13,6184803.5
1991-08-31,SRV,51625,0.015388918484758967,285.2,2.67,1209742.12
1991-08-31,KWP,89392,0.014121221912562307,283.7,2.47,1060584.0
1991-08-31,UST,15077,0.013974680880906865,273.3,1.06,5164813.5
1991-08-31,NWL,60986,0.008955019505988426,272.6,0.96,2462598.62
1991-08-31,BGG,17961,0.007632399285393681,275.4,1.34,547824.0
1991-08-31,PD,17806,0.006840888642037683,269.6,0.56,2414734.25
1991-08-31,MAT,39538,0.005236790510389472,270.1,0.62,1259547.0
1991-08-31,WMB,38156,0.004989999245731228,269.4,0.53,1394933.12
1991-08-31,ML,20562,0.004894396075545753,266.2,0.09,2627741.25
1991-08-31,NEC,47028,0.004553298529815873,271.6,0.83,248670.5
1991-08-31,HPC,18016,0.004135481004778622,266.9,0.19,1894435.38
1991-08-31,OCF,24811,0.003170483404586283,266.7,0.16,1401321.0
1991-08-31,DGN,57592,0.001017914986707374,265.5,0.0,605178.12
1991-08-31,GAP,26657,-0.0,103.8,2.69,1485452.62
1991-08-31,Z,15456,-0.0,103.8,2.88,3970990.62
1991-08-31,WETT,82705,-0.0,103.5,3.61,603544.5
1991-08-31,TRW,18681,-0.0,103.1,2.55,2593825.0
1991-08-31,CIC,46658,-0.0,102.6,2.35,1402525.25
1991-08-31,JR,61583,-0.0,102.4,2.59,1900270.62
1991-08-31,BLL,57568,-0.0,102.3,1.92,768813.5
1991-08-31,WX,15368,-0.0,100.1,2.76,7525800.0
1991-08-31,NC,28118,-0.0,98.3,1.84,325469.25
1991-08-31,AMT,10057,-0.0,97.3,3.53,41677.88
1991-08-31,BSET,17137,-0.0,95.4,1.75,254199.0
1991-08-31,BFI,53786,-0.0,95.3,0.0,3927930.75
1991-08-31,WTHG,83601,-0.0,95.0,2.9,1120018.0
1991-08-31,ASH,24272,-0.0,91.8,3.03,1773260.25
1991-08-31,DEC,43916,-0.0,90.2,3.44,7771607.38
1991-08-31,BG,10866,-0.0,85.4,2.52,479076.0
1991-08-31,TDM,74617,-0.0,83.6,1.33,1358359.5
1991-08-31,RYC,64346,-0.0,82.9,3.98,1218663.0
1991-08-31,MYG,13119,-0.0,79.4,1.89,1533041.5
1991-08-31,ASN,48514,-0.0,78.7,2.31,1390081.88
1991-08-31,MOT,22779,-0.0,78.1,1.61,8976831.25
1991-08-31,HM,12319,-0.0,77.5,3.93,1451180.25
1991-08-31,TDY,43123,-0.0,77.5,3.27,1115186.62
1991-08-31,MAS,34032,-0.0,76.1,2.4,3527770.0
1991-08-31,HRS,25582,-0.0,68.5,2.54,923542.5
1991-08-31,HMX,22250,-0.0,66.9,3.0,182141.62
1991-08-31,CHA,21397,-0.0,66.6,3.1,2438835.0
1991-08-31,UTX,17830,-0.0,64.1,2.04,5757064.5
1991-08-31,CBS,20730,-0.0,57.2,3.48,2121069.0
1991-08-31,MHS,46703,-0.0,48.7,3.41,1651737.0
1991-08-31,SPP,18032,-0.0,48.4,2.86,3039753.75
1991-08-31,OG,34841,-0.0,44.7,3.31,868279.5
1991-08-31,CC,47175,-0.0,40.5,3.79,1036857.5
1991-08-31,PBY,35238,-0.0,34.1,3.89,1077385.62
1991-08-31,AS,17566,-0.0,20.3,3.67,420351.25
1991-08-31,TIC,47300,-0.0,19.0,3.81,1924518.75
1991-09-30,MO,13901,0.12014095043829336,277.6,1.57,66845810.62
1991-09-30,MRK,22752,0.09287722661593813,278.4,1.68,50303592.38
1991-09-30,BMY,19393,0.07908123681609666,275.7,1.32,43142705.5
1991-09-30,FNM,51043,0.07388833011333769,333.0,8.82,17724070.0
1991-09-30,MER,52919,0.053508735252090545,334.6,9.03,4968350.75
1991-09-30,CPB,25320,0.04364865599540698,307.8,5.52,9541250.62
1991-09-30,CWE,20853,0.03640327570520203,299.2,4.4,8579001.12
1991-09-30,PE,21776,0.032564064913915,302.7,4.86,4929670.75
1991-09-30,PCG,13688,0.029417751706779283,279.2,1.78,12213513.0
1991-09-30,SRR,27764,0.02870092925321077,305.9,5.28,1382994.0
1991-09-30,STJM,68591,0.027497393892652246,301.3,4.67,2458924.0
1991-09-30,CB,59192,0.02719568382071583,293.3,3.63,5396550.25
1991-09-30,INTC,59328,0.024995717687571816,281.7,2.11,8606874.25
1991-09-30,CRR,71765,0.024106393150055968,294.9,3.84,2934002.5
1991-09-30,CSX,62148,0.023727188222549222,288.1,2.95,5357909.12
1991-09-30,NSC,64311,0.02269373813021255,279.7,1.85,8015781.75
1991-09-30,NWL,60986,0.02220751184831829,292.6,3.53,2699776.75
1991-09-30,LIZ,49905,0.02205277578611943,289.7,3.15,3737659.12
1991-09-30,BMET,18092,0.0199158264268972,290.6,3.27,2114812.5
1991-09-30,GPS,59010,0.01966664867882772,279.5,1.82,6291642.0
1991-09-30,CA,25778,0.018079965610564817,289.7,3.15,1372587.0
1991-09-30,CPH,53081,0.01612789918049273,285.2,2.57,1963940.0
1991-09-30,PA,70519,0.015505662597007643,279.5,1.82,3814546.0
1991-09-30,PD,17806,0.014968081543647944,281.8,2.12,2598310.0
1991-09-30,NOC,24766,0.014864949761438583,285.5,2.61,1095191.25
1991-09-30,BCR,46877,0.014219949105318423,283.8,2.38,1373626.12
1991-09-30,JP,48485,0.012801097782846393,280.7,1.98,1736893.12
1991-09-30,UST,15077,0.01150041108186721,270.0,0.58,5131882.0
1991-09-30,HON,18374,0.01123015820961835,273.0,0.97,3802032.0
1991-09-30,ECL,70578,0.011037632504788517,279.8,1.86,1037765.75
1991-09-30,LK,21178,0.010716679270643483,275.5,1.3,2522213.38
1991-09-30,BGG,17961,0.007346826308736812,275.4,1.28,555056.0
1991-09-30,NEC,47028,0.0071220513411224175,275.9,1.35,226416.75
1991-09-30,SRV,51625,0.005726783551748747,271.3,0.75,1188205.62
1991-09-30,OCF,24811,0.003431386153081294,267.3,0.22,1380341.25
1991-09-30,DGN,57592,0.0010304315428860942,265.6,0.0,613431.0
1991-09-30,CIC,46658,-0.0,105.8,2.33,1369915.5
1991-09-30,LIT,26294,-0.0,104.9,2.32,1872585.0
1991-09-30,LDG,53612,-0.0,103.8,2.71,774023.75
1991-09-30,UCC,14883,-0.0,103.1,2.68,3155880.0
1991-09-30,AMT,10057,-0.0,102.8,3.47,39318.75
1991-09-30,WTHG,83601,-0.0,102.6,2.89,1120018.0
1991-09-30,BFI,53786,-0.0,101.8,0.0,2978215.5
1991-09-30,DIGI,30067,-0.0,101.4,3.53,211134.25
1991-09-30,DEC,43916,-0.0,100.7,3.39,6887841.12
1991-09-30,CGP,38893,-0.0,99.9,2.62,3261929.0
1991-09-30,MAS,34032,-0.0,99.3,2.38,3285424.5
1991-09-30,WETT,82705,-0.0,98.2,3.56,557130.0
1991-09-30,AMH,60046,-0.0,97.7,3.13,1468007.25
1991-09-30,BG,10866,-0.0,97.4,2.27,459334.5
1991-09-30,WX,15368,-0.0,95.4,2.77,6993152.75
1991-09-30,NSI,22066,-0.0,94.9,1.42,1159493.5
1991-09-30,ASH,24272,-0.0,92.8,3.0,1818551.25
1991-09-30,TDY,43123,-0.0,91.4,3.21,1129039.88
1991-09-30,HRS,25582,-0.0,90.9,2.48,889517.25
1991-09-30,TRW,18681,-0.0,90.2,2.5,2492962.75
1991-09-30,SPP,18032,-0.0,89.5,2.86,2820249.0
1991-09-30,MOT,22779,-0.0,89.0,1.59,7818096.75
1991-09-30,CC,47175,-0.0,87.4,3.76,1130025.0
1991-09-30,BSET,17137,-0.0,87.1,1.71,258050.5
1991-09-30,MYG,13119,-0.0,85.8,1.88,1461460.0
1991-09-30,Z,15456,-0.0,76.6,3.35,3748408.12
1991-09-30,HMX,22250,-0.0,74.7,2.97,199314.38
1991-09-30,UTX,17830,-0.0,72.6,2.04,5469570.0
1991-09-30,DAL,26112,-0.0,71.1,3.95,3210155.0
1991-09-30,HM,12319,-0.0,69.5,3.86,1540235.0
1991-09-30,ASN,48514,-0.0,68.9,2.26,1505201.75
1991-09-30,CHA,21397,-0.0,61.2,3.07,2346154.25
1991-09-30,OG,34841,-0.0,55.6,3.26,832718.12
1991-09-30,CBS,20730,-0.0,55.0,3.42,2109107.0
1991-09-30,TIC,47300,-0.0,17.9,3.74,1970091.0
1991-09-30,AS,17566,-0.0,17.4,3.6,453536.88
1991-10-31,MO,13901,0.11985025064159646,266.9,0.36,64992200.62
1991-10-31,MRK,22752,0.10266092124635222,273.7,1.25,53057967.75
1991-10-31,FNM,51043,0.0762642325174131,332.8,9.06,17042375.0
1991-10-31,MER,52919,0.05808879487475951,337.5,9.68,5328749.25
1991-10-31,LLY,50876,0.04247758142280525,266.7,0.33,22473714.38
